"Product Code","Product Name",Variant,Expected,Counted
86306948,"Pop Socket Try me",,-19.0000,
8676426096684,"iPhone 6 LCD Black",,2.0000,
86871323,"PS4 Pro",,-1.0000,
86899309,"Simplemobile Hotspot",,-1.0000,
86977971,"Apple iPad 5th Gen. 32GB, Wi-Fi + Cellular (Unlocked)",,0.0000,
87140518,"ASUS ZenPad Z8S ZT582KL P00J LCD",,1.0000,
87297241,"LG Stylo 2 plus LCD",,1.0000,
87405590,"Samsung C-type travel adapter",,-3.0000,
87807678,"iPad Adapter",,27.0000,
878615035669,"Skullcandy - Inkd 2.0 Micd In Ear Wired Headphones - Black",,4.0000,
878615035676,"Skullcandy - Inkd 2.0 Micd In Ear Wired Headphones - Black and Red",,5.0000,
878615035683,"Skullcandy - Inkd 2.0 Micd In Ear Wired Headphones - Blue and Black",,5.0000,
878615054523,"SkullCandy Inkd with Mic & Remote",,-8.0000,
878615081314,"Skullcandy - Inkd 2.0 Micd In Ear Wired Headphones - Grey and Mint",,5.0000,
878615083004,"Method Wireless In Ear Bluetooth Headphones - Navy",,0.0000,
878615085350,"Inkd 2.0 Bluetooth Headphone - Black and Red",,-1.0000,
878615087736,"Skullcandy - Inkd 2.0 Micd In Ear Wired Headphones - Grey",,5.0000,
878615091375,"Jib In Ear Wired Headphones - White and Black",,1.0000,
878615091382,"Jib In Ear Wired Headphones - Black",,12.0000,
878615093225,"Riff Wireless On Ear Bluetooth Headphones - Black",,0.0000,
878615098428,"Skullcandy - Jib In Ear Wireless Headphones - Black",,15.0000,
87946080,"Samsung Galaxy Tab A 10.1 T580 Black 16GB-With Samsung Evo Plus 32GB Sd Card ",,-1.0000,
8809466648212,"Essential Wireless Charging Pad 10W - Black",,1.0000,
8809466649264,"Teka Strap for Apple Airpods - White",,3.0000,
8809565303395,"Essential Wireless Charging Pad 10W - White",,4.0000,
8809565305658,"Slim Armour",,1.0000,
88203453,"Galaxy Buds",,3.0000,
88319406,"BLU Studio J2",,0.0000,
88419396,"iPhone xs 256 GB Gold Refurbished",,0.0000,
88459124,"Samsung Note 9 (A Stock)",,1.0000,
88630480,"Gigastone 32 GB Flashdrive",,1.0000,
88640525,"iPhone 11 64 GB unlocked",,-7.0000,
887276239606,"Samsung Level Active",,-9.0000,
88728848,"iphone 6 64GB Refurbished","Space Gray",0.0000,
88728848,"iphone 6 64GB Refurbished",Gold,1.0000,
88728848,"iphone 6 64GB Refurbished",Silver,0.0000,
88761189,"Iphone 8 Plus 64GB Refurbished Unlocked","Space Grey",1.0000,
88761189,"Iphone 8 Plus 64GB Refurbished Unlocked","Product Red",-12.0000,
888462804912,"Power Beats 3 Wireless",,-1.0000,
88873919,"Lenovo Thinkpad T460 Intel Core i5-6200",,1.0000,
88887479,"Amazone Fire 8",,-1.0000,
889466648212,"Spigen-Essential Wireless charging pad 10w- Black",,4.0000,
88971374,"Microsoft Surface Earbuds",,-1.0000,
88973072,"Galaxy Note 9 64GB",,-1.0000,
88999085,"Otterbox - Symmetry Case for Apple iPhone Xs / X - Ivy Meadow",,1.0000,
89048985,"iMac (Refurbished) ",,-13.0000,
89302469,"solar powerbank 10000",,3.0000,
89806867,"TCL A1 Phone with $25 SMPL plan",,-3.0000,
89974821,"Zte z982 lcd",,-4.0000,
90184128,"Zte z232 SMPL mobile $25 PLAN",,1.0000,
90258653,"Tenda Wireless N USB Adapter",,5.0000,
90376117,"iphone 7 battery Case",,-1.0000,
90534636,"Iphone xs 64 GB Refurbished",,-9.0000,
90642061,"Galaxy Note 8 Battery",,1.0000,
90668756,"Kindle Fire 7 (8GB)",,-3.0000,
90679202,"Galaxy S4 LCD ",,-2.0000,
91303934,"Lenovo - IdeaPad S145 15.6"" Laptop - AMD A6-Series",,-1.0000,
91406733,"EMTEC 64GB SD card",,-4.0000,
91652500,"Samsung J5 Battery",,6.0000,
91661254,"OtterBox - Commuter Case for Apple iPhone 8 / 7 -  Black",,-1.0000,
91696738,"Apple Earpods OEM IP6",,-2.0000,
91823390,"Samsung Galaxy A9",,-1.0000,
91863104,"Galaxy A51",,-1.0000,
91912792,"Galaxy Note 4 Battery",,-2.0000,
92006459,"ipop bluetooth headphone",,6.0000,
92076794,"16 GB RAM",,1.0000,
92083291,"A03 Core",,-1.0000,
92359739,"NOKIA 3V",,-1.0000,
92566316,"Motorola E6 + SMPL $30 plan",,-1.0000,
92719074,"Alcatel 871A",,-1.0000,
92802376,"Samsung Galaxy J6+ 32GB",,-1.0000,
92958435,"Ipad Air 2 Battery",,0.0000,
92998728,"Spigen - Rugged Armor Case for Apple AirPods Pro - Black",,2.0000,
93119726,"Power wireless Headphones",,-6.0000,
93152937,"Galaxy A01",,-6.0000,
93632586,"Samsung Galaxy M21s",,-1.0000,
93778143,"Skullcandy - Sesh True Wireless In Ear Earbuds - Black",,2.0000,
93851569,"Samsung S7 Back door glass",,-1.0000,
93923578,"iPhone 5C Battery",,0.0000,
94009642,"HDMI Cable",,12.0000,
94266296,"JBL - Charge 4 Waterproof Bluetooth Speaker - Gray",,1.0000,
94478438,"Samsung J3 LCD",,-16.0000,
94630296,"iPhone 4 LCD ",Black,-1.0000,
94873721,"iPhone 7 Battery",,-26.0000,
94965822,"Samsung Galaxy S9 plus LCD",,-6.0000,
95031989,"PS5 Hdmi Port",,-2.0000,
95060362,"Galaxy A50",,0.0000,
95733537,"Hard Drive for Computer 1TB",,-3.0000,
95829700,"Hypergear portable charger 10050 mAh",,-16.0000,
95856311,"Zte Z981 LCD",,-5.0000,
96222005,"iPhone 8 Charging Port Replacement",,-9.0000,
96326331,"Samsung Active User Bundle",,-1.0000,
96336027,"Amazon Fire HD 8 (New)",,-3.0000,
963996100,"11 pro max",,-2.0000,
96490722,"JBL  DUETARC ",,-2.0000,
96517325,"ZenPad Z8S ZT582KL P00J",,-1.0000,
96627502,"OtterBox - Symmetry Case for Samsung Galaxy S10 - Tonic Violet",,1.0000,
96692411,"3.5mm Aux Cable Male-Male",,-4.0000,
96707334,"iPad 4th Gen",,-1.0000,
96958823,"Samsung Watch Active 2",,-1.0000,
97060276,"Iphone Chanell case",,6.0000,
97125878,"galaxy tab e 9.6",,0.0000,
97252408,"LG LCD (LGMS210)",,-6.0000,
97373512,"Apple watch charger",,-2.0000,
97465264,"INLAND HDD Enclosure 2.0",,7.0000,
97472596,"Samsung evo 128 GB SD card",,-2.0000,
97674514,"Sandisk 128GB SD Card",,-7.0000,
97701278,"A1446 HEADPHONE JACK - A1446 HEADPHONE JACK",,-3.0000,
97965064,"LG Battery",,-5.0000,
97974641,"Samsung Note 5 LCD ","Blue Saphire",1.0000,
97974641,"Samsung Note 5 LCD ",Blck,-2.0000,
98435565,"Galaxy A10s",,-5.0000,
98622111,"Samsung S9 LCD",,-7.0000,
98644055,"Phone ring",,-7.0000,
98929338,"OtterBox - Commuter Case for Apple iPhone 8 / 7 -  Indigo Way",,1.0000,
99098715,"Samsung J3 Battery",,2.0000,
99169856,"Otterbox - Commuter Case for Apple iPhone Xs Max - Bespoke Way",,1.0000,
99185473,"Smasung J2 core",,1.0000,
99402731,"JBL - Charge 4 Waterproof Bluetooth Speaker - Black",,1.0000,
99448670,"Samsung Laptop 14"" NP-QX410-J01US Core i5 480M @2.67GHz 4GB RAM Win 10 +Warranty Samsung Laptop 14"" NP-QX410-J01US Core i5 480M @2.67GHz 4GB RAM Win 10 ",,-1.0000,
99594869,"Logitech® M325 Wireless Optical Mouse",,0.0000,
99608415,"Otterbox - Commuter Case for Apple iPhone Xs Max - Ballet Wa",,0.0000,
99695705,"HP Elite book Core i5",,1.0000,
99738962,"Ipad Air 1",,0.0000,
99825767,"Galaxy j7 sky pro",,0.0000,
99837770,"Motorola one Hyper",,0.0000,
9996119307849,"iPhone 5C LCD Black",,2.0000,
99999999,"Miscellaneous ",,-3.0000,
B188253471006,"iPhone 6S+ LCD Black",,-4.0000,
B238602913088,"iPhone 11 LCD",,-1.0000,
B258062724851,"iPhone 7+ LCD White",,-2.0000,
B282019180142,"iPhone XR LCD",,-99.0000,
B350457601249,"iPhone 7 LCD White",,-1.0000,
B381632312304,"iPhone 6S LCD White",,-3.0000,
B447710396101,"iPhone 6S LCD Black",,-2.0000,
B592448108312,"iPhone 8 LCD White",,-10.0000,
B644544666839,"iPhone 8+ LCD White",,-10.0000,
B805121113856,"iPhone 8+ LCD Black",,-12.0000,
B850155224402,"iPhone 11 Pro Max LCD",,-26.0000,
B851989375220,"iPhone 5 LCD Black",,2.0000,
B907648276123,"iPhone 5 LCD White",,2.0000,
C111279293325,"iPhone 5S/SE LCD Black",,1.0000,
C135211019275,"iPhone 6 LCD White",,1.0000,
C155908460973,"iPhone 5S/SE LCD White",,0.0000,
C226359160070,"iPhone 11 Pro LCD",,-16.0000,
C280038736779,"iPhone 6S+ LCD White",,-4.0000,
C371427495486,"iPhone 7 LCD Black",,-11.0000,
C394001382928,"iPhone X LCD",,-45.0000,
C690667652578,"iPhone 7+ LCD Black",,-10.0000,
C723184219675,"iPhone 8 LCD Black",,-176.0000,
C913600972177,"iPhone 6+ LCD White",,3.0000,
C933614004760,"iPhone XS Max LCD",,-17.0000,
C972718459683,"iPhone XS LCD",,-3.0000,
C990336507881,"iPhone 6+ LCD Black",,2.0000,
"J260T1 LCD","J260T1 LCD",,-1.0000,
"Laptop Battery","Laptop Battery",,-5.0000,
PS4,"PS4 - 1TB NEW",,-4.0000,
"PS4 HDMI","PS4 HDMI",,-25.0000,
REDO,REDO,,-27.0000,
"Toshiba Charger","Toshiba Charger",,-1.0000,
